ORF	Gene	Position	Fast	Slow
YKR007W	MEH1	chrXI:451433-451988	112.396	116.831
YKR008W	RSC4	chrXI:452200-454078	87.2945	73.091
YKR009C	FOX2	chrXI:454351-457054	10.0442	13.6809
YKR010C	TOF2	chrXI:458923-461239	20.692	26.3239
YKR011C	YKR011C	chrXI:461634-462696	60.6983	80.5785
YKR012C	YKR012C	chrXI:463738-464948	6.91862	8.27723
YKR013W	PRY2	chrXI:463738-464948	264.335	425.16
YKR014C	YPT52	chrXI:465366-466071	237.792	344.854
YKR015C	YKR015C	chrXI:466960-468667	7.09206	12.1058
YKR016W	FCJ1	chrXI:469716-471339	46.4651	44.0943
YKR017C	YKR017C	chrXI:471693-473349	21.2797	21.5508
YKR018C	YKR018C	chrXI:473722-475900	79.7017	86.1031
YKR019C	IRS4	chrXI:476215-478063	11.3756	14.5011
YKR020W	VPS51	chrXI:478337-478832	63.8889	72.1395
YKR021W	ALY1	chrXI:479233-481981	18.2487	19.5093
YKR022C	NTR2	chrXI:482170-483139	44.5184	47.0139
YKR023W	YKR023W	chrXI:483418-485011	30.9589	36.9827
YKR024C	DBP7	chrXI:485143-487372	89.5621	91.2175
YKR025W	RPC37	chrXI:487769-488618	203.731	173.85
YKR026C	GCN3	chrXI:488737-489655	120.447	102.737
YKR027W	BCH2	chrXI:491363-493661	20.4768	21.701
YKR028W	SAP190	chrXI:494256-497358	65.3047	53.887
YKR029C	SET3	chrXI:497577-499833	16.6347	18.3736
YKR030W	GMH1	chrXI:500281-501103	55.3617	53.5671
YKR031C	SPO14	chrXI:501343-506395	20.3707	21.0842
YKR032W	YKR032W	chrXI:506516-506831	0.264903	0
YKR033C	YKR033C	chrXI:506878-507707	0	0
YKR034W	DAL80	chrXI:506878-507707	4.77381	10.1746
YKR035C	OPI8	chrXI:507919-508561	0.120915	0.0636434
YKR035W-A	DID2	chrXI:507919-508561	170.794	135.658
YKR036C	CAF4	chrXI:508701-510633	25.3932	30.6721
YKR037C	SPC34	chrXI:510909-511797	21.903	28.4266
YKR038C	KAE1	chrXI:511998-513159	69.1191	83.5958
YKR039W	GAP1	chrXI:515062-516871	34.3836	53.7755
YKR040C	YKR040C	chrXI:518062-518950	0.391342	0.072494
YKR041W	YKR041W	chrXI:518062-518950	7.26821	7.00438
YKR042W	UTH1	chrXI:519526-520624	1071.44	1337.33
YKR043C	YKR043C	chrXI:520896-521712	250.204	211.308
YKR044W	UIP5	chrXI:522014-523346	42.6179	51.4425
YKR045C	YKR045C	chrXI:523417-523969	19.003	22.8006
YKR046C	PET10	chrXI:524222-525074	83.5903	108.302
YKR047W	YKR047W	chrXI:525256-526640	172.57	143.564
YKR048C	NAP1	chrXI:525256-526640	129.16	129.266
YKR049C	FMP46	chrXI:526829-527231	185.775	206.877
YKR050W	TRK2	chrXI:527814-530484	11.35	13.596
YKR051W	YKR051W	chrXI:530945-532202	34.3299	28.4231
YKR052C	MRS4	chrXI:532549-533464	37.804	39.4604
YKR053C	YSR3	chrXI:534066-535281	20.8278	16.8209
YKR054C	DYN1	chrXI:535646-547925	5.60945	5.09111
YKR055W	RHO4	chrXI:548215-549091	26.0753	25.0554
YKR056W	TRM2	chrXI:549447-551367	168.85	142.061
YKR057W	RPS21A	chrXI:551656-552242	18133.6	11566.1
YKR058W	GLG1	chrXI:552769-554620	20.457	28.1943
YKR059W	TIF1	chrXI:554986-556174	169.492	134.013
YKR060W	UTP30	chrXI:556517-557342	88.8608	79.8812
YKR061W	KTR2	chrXI:557676-558954	48.8277	40.7272
YKR062W	TFA2	chrXI:559665-560652	71.8939	72.0518
YKR063C	LAS1	chrXI:560788-562297	37.3108	31.5724
YKR064W	OAF3	chrXI:562546-565138	37.5512	33.9762
YKR065C	PAM17	chrXI:565298-565892	94.6736	77.8892
YKR066C	CCP1	chrXI:566112-567198	42.8932	90.0135
YKR067W	GPT2	chrXI:567917-570149	15.1123	16.9217
YKR068C	BET3	chrXI:570327-570909	193.727	162.663
YKR069W	MET1	chrXI:571611-573393	16.2833	31.8962
YKR070W	YKR070W	chrXI:573573-574632	57.3946	66.2043
YKR071C	DRE2	chrXI:574933-575980	219.208	249.668
YKR072C	SIS2	chrXI:576434-578123	95.171	104.413
YKR073C	YKR073C	chrXI:578186-578507	5.80438	4.81816
YKR074W	AIM29	chrXI:579208-579676	373.096	321.556
YKR075C	YKR075C	chrXI:579826-580750	334.133	295.556
YKR075W-A	YKR075W-A	chrXI:579826-580750	488.182	430.138
YKR076W	ECM4	chrXI:582282-583395	17.685	45.2068
YKR077W	MSA2	chrXI:583652-584744	22.701	48.8244
YKR078W	YKR078W	chrXI:584951-586709	32.0146	30.6362
YKR079C	TRZ1	chrXI:586788-589305	40.5491	39.295
YKR080W	MTD1	chrXI:590394-591357	87.5791	116.025
YKR081C	RPF2	chrXI:591505-592540	444.537	340.025
YKR082W	NUP133	chrXI:592824-596298	44.5216	40.5669
YKR083C	DAD2	chrXI:596420-596822	126.401	154.289
YKR084C	HBS1	chrXI:597054-598890	63.7956	64.2947
YKR085C	MRPL20	chrXI:599093-599681	105.269	107.515
YKR086W	PRP16	chrXI:599856-603072	20.8369	21.6768
YKR087C	OMA1	chrXI:603194-604232	47.7365	50.0264
YKR088C	TVP38	chrXI:604404-605418	99.5529	82.5547
YKR089C	TGL4	chrXI:605632-608365	28.4491	33.8399
YKR090W	PXL1	chrXI:608945-611066	21.796	30.3359
YKR091W	SRL3	chrXI:611524-612265	12.1121	16.2672
YKR092C	SRP40	chrXI:612664-613885	74.0843	61.5998
YKR093W	PTR2	chrXI:615729-617535	16.155	22.5829
YKR094C	RPL40B	chrXI:617995-618750	6505.54	4645.05
YKR095W	MLP1	chrXI:619804-625432	48.7325	46.5865
YKR095W-A	PCC1	chrXI:625863-626205	351.938	297.275
YKR096W	YKR096W	chrXI:626792-630380	20.8432	25.3618
YKR097W	PCK1	chrXI:631151-632801	9.89908	19.0663
YKR098C	UBP11	chrXI:633025-635179	30.3513	20.5965
YKR099W	BAS1	chrXI:635850-638286	58.807	64.8497
YKR100C	SKG1	chrXI:638900-639968	70.9432	73.6676
YKR101W	SIR1	chrXI:640539-642504	11.2373	20.172
YKR102W	FLO10	chrXI:646355-649865	3.5552	4.3368
YKR103W	NFT1	chrXI:653079-656736	3.81182	3.75489
YKR104W	YKR104W	chrXI:656835-657756	11.897	10.3085
YKR105C	VBA5	chrXI:658715-660464	6.26274	7.76697
YKR106W	YKR106W	chrXI:661441-663289	2.33967	3.77847
YLL001W	DNM1	chrXII:147889-150163	33.0483	36.0903
YLL002W	RTT109	chrXII:146290-147601	17.2666	26.263
YLL003W	SFI1	chrXII:143200-146041	22.9369	29.206
YLL004W	ORC3	chrXII:141072-142923	36.0662	38.4393
YLL005C	SPO75	chrXII:137939-140546	15.3636	13.8163
YLL006W	MMM1	chrXII:136585-137866	16.6704	20.8302
YLL006W-A	YLL006W-A	chrXII:136344-136521	6.50212	0
YLL007C	YLL007C	chrXII:134301-136299	11.5848	12.7624
YLL008W	DRS1	chrXII:131728-133987	191.588	178.503
YLL009C	COX17	chrXII:131204-131414	1210.05	1347.81
YLL010C	PSR1	chrXII:129329-130613	57.0776	65.604
YLL011W	SOF1	chrXII:127522-128992	134.122	132.334
YLL012W	YEH1	chrXII:125533-127255	51.7048	63.6213
YLL013C	PUF3	chrXII:122074-124714	21.8176	19.5709
YLL014W	EMC6	chrXII:121321-121648	377.892	285.026
YLL015W	BPT1	chrXII:116431-121111	18.1642	18.6254
YLL016W	SDC25	chrXII:112846-115993	13.2964	15.6348
YLL017W	YLL017W	chrXII:112233-112545	39.8624	45.27
YLL018C	DPS1	chrXII:109901-111575	512.028	660.641
YLL018C-A	COX19	chrXII:108675-108972	129.193	150.849
YLL019C	KNS1	chrXII:105555-107899	27.7829	33.5295
YLL019W-A	YLL019W-A	chrXII:105555-107899	1373.29	1743.48
YLL020C	YLL020C	chrXII:105555-107899	56.3792	68.6638
YLL021W	SPA2	chrXII:100946-105347	34.572	58.7762
YLL022C	HIF1	chrXII:99043-100201	57.8505	80.5994
YLL023C	POM33	chrXII:97996-98836	120.498	108.525
YLL024C	SSA2	chrXII:95565-97485	722.503	767.266
YLL025W	PAU17	chrXII:94746-95121	17.6384	18.7782
YLL026W	HSP104	chrXII:88622-91349	80.0769	461.599
YLL027W	ISA1	chrXII:87402-88155	63.7614	145.696
YLL028W	TPO1	chrXII:84803-86564	28.7581	22.0747
YLL029W	FRA1	chrXII:81460-83710	65.9433	83.4597
YLL030C	RRT7	chrXII:80355-80697	0	0
YLL031C	GPI13	chrXII:77151-80205	38.7831	34.7995
YLL032C	YLL032C	chrXII:74269-76747	12.3619	11.1481
YLL033W	IRC19	chrXII:73408-74101	23.1188	35.9484
YLL034C	RIX7	chrXII:70632-73146	74.0947	55.0876
YLL035W	GRC3	chrXII:68579-70478	28.3969	30.9143
YLL036C	PRP19	chrXII:66561-68256	57.9925	57.5551
YLL037W	YLL037W	chrXII:66561-68256	19.6388	12.1052
YLL038C	ENT4	chrXII:65774-66518	36.6912	43.1431
YLL039C	UBI4	chrXII:64061-65207	444.196	473.998
YLL040C	VPS13	chrXII:54210-63645	8.07775	11.4859
YLL041C	SDH2	chrXII:53130-53931	44.7255	83.6689
YLL042C	ATG10	chrXII:52086-52590	13.3657	11.6532
YLL043W	FPS1	chrXII:49937-51947	74.9444	79.2114
YLL044W	YLL044W	chrXII:47858-48662	958.172	643.181
YLL045C	RPL8B	chrXII:47858-48662	2650.54	2007.59
YLL046C	RNP1	chrXII:46671-47463	6.24511	15.2912
YLL047W	YLL047W	chrXII:46671-47463	0.414594	0.67203
YLL048C	YBT1	chrXII:41279-46265	43.9043	44.848
YLL049W	LDB18	chrXII:40665-41205	87.084	72.7519
YLL050C	COF1	chrXII:39803-40414	2424.53	2136.12
YLL051C	FRE6	chrXII:37332-39471	47.2614	47.3274
YLL052C	AQY2	chrXII:35502-36361	20.4368	25.2156
YLL053C	YLL053C	chrXII:35502-36361	33.7167	21.9916
YLL054C	YLL054C	chrXII:32672-35204	14.7218	12.2876
YLL055W	YCT1	chrXII:30108-31704	8.74106	18.5584
YLL056C	YLL056C	chrXII:27408-28305	14.2124	18.0032
YLL057C	JLP1	chrXII:25755-26994	11.1075	13.6231
YLL058W	YLL058W	chrXII:23568-25296	18.7092	23.7343
YLL059C	YLL059C	chrXII:22473-22980	4.73964	5.8567
YLL060C	GTT2	chrXII:21137-21839	16.8889	26.457
YLL061W	MMP1	chrXII:17955-19707	6.77306	15.6741
YLL062C	MHT1	chrXII:16638-17613	3.17246	14.0079
YLL063C	AYT1	chrXII:14647-16072	12.1208	11.6847
YLL064C	PAU18	chrXII:13082-13445	0	0
YLL065W	YLL065W	chrXII:11725-12076	0	0
YLL066C	YLL066C	chrXII:6119-9836	0	0.0390616
YLL066W-A	YLL066W-A	chrXII:6119-9836	0	0
YLL066W-B	YLL066W-B	chrXII:5604-5775	0	0
YLL067C	YLL067C	chrXII:584-4301	0	0.0401173
YLL067W-A	YLL067W-A	chrXII:584-4301	0	0
YLR001C	YLR001C	chrXII:151388-153977	15.3593	20.7571
YLR002C	NOC3	chrXII:154342-156334	128.962	112.067
YLR003C	CMS1	chrXII:156854-157730	282.324	232.144
YLR004C	THI73	chrXII:157933-159505	10.4049	13.4431
YLR005W	SSL1	chrXII:160048-161434	44.618	53.6494
YLR006C	SSK1	chrXII:161754-163893	17.7627	21.104
YLR007W	NSE1	chrXII:164391-165402	99.995	116.292
YLR008C	PAM18	chrXII:165576-166083	175.981	166.709
YLR009W	RLP24	chrXII:166536-167136	1076.77	861.534
YLR010C	TEN1	chrXII:167319-167802	70.8148	75.4585
YLR011W	LOT6	chrXII:169102-169678	28.7469	31.2031
YLR012C	YLR012C	chrXII:169981-170281	0.521613	7.18773
YLR013W	GAT3	chrXII:171338-171764	0.779739	0.550713
YLR014C	PPR1	chrXII:172267-174982	16.4403	18.0593
YLR015W	BRE2	chrXII:175226-176744	37.889	39.8886
YLR016C	PML1	chrXII:176801-177416	63.5617	67.5588
YLR017W	MEU1	chrXII:177607-178621	134.721	122.266
YLR018C	POM34	chrXII:178706-179606	60.4625	62.2838
YLR019W	PSR2	chrXII:180287-181481	64.9199	62.4778
YLR020C	YEH2	chrXII:181788-183405	51.9649	52.7117
YLR021W	IRC25	chrXII:183622-184162	82.9255	97.7244
YLR022C	SDO1	chrXII:184173-184926	217.539	162.056
YLR023C	IZH3	chrXII:185497-187129	80.2286	157.597
YLR024C	UBR2	chrXII:187662-193281	7.80256	7.82829
YLR025W	SNF7	chrXII:194451-195174	124.927	127.778
YLR026C	SED5	chrXII:195449-196472	88.4235	92.0157
YLR027C	AAT2	chrXII:196828-198085	349.448	567.755
YLR028C	ADE16	chrXII:199539-201315	193.411	165.093
YLR029C	RPL15A	chrXII:201975-202590	7219.64	5682.54
YLR030W	YLR030W	chrXII:203289-204081	11.3647	17.8277
YLR031W	YLR031W	chrXII:204224-204785	20.2924	29.76
YLR032W	RAD5	chrXII:204990-208500	12.1034	22.5471
YLR033W	RSC58	chrXII:208760-210269	56.9155	56.4011
YLR034C	SMF3	chrXII:210511-211933	143.51	112.729
YLR035C	MLH2	chrXII:212368-214456	11.9957	14.9296
YLR035C-A	YLR035C-A	chrXII:215439-218907	0.295376	0.105962
YLR036C	YLR036C	chrXII:221520-222132	66.3625	84.6475
YLR037C	PAU23	chrXII:222684-223059	26.3374	24.4561
YLR038C	COX12	chrXII:224920-225172	835.717	938.895
YLR039C	RIC1	chrXII:225425-228596	21.9397	20.8923
YLR040C	YLR040C	chrXII:228907-229697	32.2271	42.4058
YLR041W	YLR041W	chrXII:228907-229697	98.9098	102.4
YLR042C	YLR042C	chrXII:229965-230451	70.999	70.1269
YLR043C	TRX1	chrXII:231701-232013	2263.71	1165.35
YLR044C	PDC1	chrXII:232389-234081	6723.22	8048.9
YLR045C	STU2	chrXII:235036-237703	24.5374	29.4775
YLR046C	YLR046C	chrXII:238000-238813	17.8721	13.7845
YLR047C	FRE8	chrXII:239346-241407	10.5275	13.2552
YLR048W	RPS0B	chrXII:242231-243349	3580.45	2845.06
YLR049C	YLR049C	chrXII:243885-245172	42.4807	27.145
YLR050C	YLR050C	chrXII:245586-246072	163.288	199.635
YLR051C	FCF2	chrXII:246323-246977	508.374	379.972
YLR052W	IES3	chrXII:247200-247953	106.785	106.327
YLR053C	YLR053C	chrXII:248099-248426	61.9058	60.4267
YLR054C	OSW2	chrXII:248716-250978	2.96046	4.64938
YLR055C	SPT8	chrXII:251271-253080	26.19	27.9869
YLR056W	ERG3	chrXII:253860-254958	476.379	515.39
YLR057W	YLR057W	chrXII:255305-257855	33.8439	28.3621
YLR058C	SHM2	chrXII:257991-259401	170.81	345.887
YLR059C	REX2	chrXII:259737-260547	79.6103	65.5464
YLR060W	FRS1	chrXII:260978-262766	424.739	398.578
YLR061W	RPL22A	chrXII:263193-263954	4.89693	2.23966
YLR062C	BUD28	chrXII:263193-263954	1341.35	976.93
YLR063W	YLR063W	chrXII:264156-265254	45.9463	52.6676
YLR064W	PER33	chrXII:265455-266277	96.4463	85.7326
YLR065C	YLR065C	chrXII:266372-266918	319.185	321.904
YLR066W	SPC3	chrXII:267168-267723	253.357	230.388
YLR067C	PET309	chrXII:267812-270710	18.7012	20.2537
YLR068W	FYV7	chrXII:271007-271463	540.118	436.06
YLR069C	MEF1	chrXII:271629-273915	42.7928	45.3711
YLR070C	XYL2	chrXII:274140-275211	11.6499	11.7028
YLR071C	RGR1	chrXII:275377-278626	35.6335	34.8054
YLR072W	YLR072W	chrXII:278861-280943	21.4153	22.0817
YLR073C	RFU1	chrXII:281018-281621	91.1436	97.1312
YLR074C	BUD20	chrXII:281955-282456	673.523	553.507
YLR075W	RPL10	chrXII:282926-283607	3970.87	3053.5
YLR076C	YLR076C	chrXII:282926-283607	2168.45	1991.43
YLR077W	FMP25	chrXII:283871-285623	49.7855	46.2827
YLR078C	BOS1	chrXII:285735-286559	129.228	142.397
YLR079W	SIC1	chrXII:286819-287674	171.75	71.3752
YLR080W	EMP46	chrXII:287915-289250	7.47858	11.3271
YLR081W	GAL2	chrXII:290211-291936	4.71689	7.26152
YLR082C	SRL2	chrXII:292393-293572	34.2778	39.6016
YLR083C	EMP70	chrXII:294090-296094	106.607	108.115
YLR084C	RAX2	chrXII:296588-300251	42.7891	33.318
YLR085C	ARP6	chrXII:300672-301989	24.9272	29.7088
YLR086W	SMC4	chrXII:302242-306499	17.5153	17.8287
YLR087C	CSF1	chrXII:306854-315731	4.91175	5.79764
YLR088W	GAA1	chrXII:316106-317951	34.3926	37.0052
YLR089C	ALT1	chrXII:318236-320015	135.536	200.704
YLR090W	XDJ1	chrXII:320700-322080	74.6658	88.3301
YLR091W	GEP5	chrXII:322296-323178	23.719	25.394
YLR092W	SUL2	chrXII:323543-326225	8.41243	10.2413
YLR093C	NYV1	chrXII:326512-327415	155.789	156.62
YLR094C	GIS3	chrXII:327729-329238	72.719	81.8988
YLR095C	IOC2	chrXII:329676-332115	26.6389	32.6008
YLR096W	KIN2	chrXII:332589-336033	32.2197	29.6342
YLR097C	HRT3	chrXII:336230-337265	52.7229	45.7139
YLR098C	CHA4	chrXII:337526-339473	12.2882	14.7329
YLR099C	ICT1	chrXII:339743-340928	100.355	80.6671
YLR099W-A	YLR099W-A	chrXII:341324-341588	185.613	161.656
YLR100W	ERG27	chrXII:341809-342961	155.644	115.764
YLR101C	YLR101C	chrXII:341809-342961	200.264	120.804
YLR102C	APC9	chrXII:342969-343767	18.2782	24.7074
YLR103C	CDC45	chrXII:343988-345941	18.8846	40.3179
YLR104W	LCL2	chrXII:346584-346980	71.6345	70.2721
YLR105C	SEN2	chrXII:347046-348180	52.5811	48.8153
YLR106C	MDN1	chrXII:349005-363738	18.5465	15.4032
YLR107W	REX3	chrXII:364115-365330	108.412	114.336
YLR108C	YLR108C	chrXII:366666-368124	44.2872	52.4011
YLR109W	AHP1	chrXII:368780-369311	7591.21	6120.43
YLR110C	CCW12	chrXII:369696-370098	28540.1	16553.2
YLR111W	YLR111W	chrXII:370390-370723	4.15533	3.29929
YLR112W	YLR112W	chrXII:370790-371210	30.238	15.4954
YLR113W	HOG1	chrXII:371619-372927	172.036	147.449
YLR114C	AVL9	chrXII:374943-377238	59.5717	51.1004
YLR115W	CFT2	chrXII:377984-380564	22.5101	24.7835
YLR116W	MSL5	chrXII:380821-382252	63.7746	62.6153
YLR117C	CLF1	chrXII:382470-384534	46.3199	42.2141
YLR118C	YLR118C	chrXII:384724-385408	63.3684	62.9201
YLR119W	SRN2	chrXII:385533-386175	64.1308	95.15
YLR120C	YPS1	chrXII:386510-388220	43.7017	54.6432
YLR120W-A	YLR120W-A	chrXII:388671-390270	400.95	1087.44
YLR121C	YPS3	chrXII:388671-390270	26.3776	38.1938
YLR122C	YLR122C	chrXII:390953-391407	5.27633	8.15774
YLR123C	YLR123C	chrXII:390953-391407	15.4831	25.4
YLR124W	YLR124W	chrXII:391599-391944	4.27383	3.76108
YLR125W	YLR125W	chrXII:393483-393894	22.5733	20.8617
YLR126C	YLR126C	chrXII:394764-395520	159.898	132.928
YLR127C	APC2	chrXII:395757-398319	23.3341	25.4028
YLR128W	DCN1	chrXII:398529-399433	18.8666	25.6362
YLR129W	DIP2	chrXII:399656-402488	95.2661	91.7672
YLR130C	ZRT2	chrXII:402793-404062	140.108	101.165
YLR131C	ACE2	chrXII:404509-406822	33.3487	13.5604
YLR132C	YLR132C	chrXII:407282-408155	37.1735	34.3296
YLR133W	CKI1	chrXII:408444-410193	43.0128	36.2953
YLR134W	PDC5	chrXII:410722-412414	35.5944	22.9656
YLR135W	SLX4	chrXII:413280-415527	11.8237	24.1584
YLR136C	TIS11	chrXII:415800-416658	274.842	148.281
YLR137W	YLR137W	chrXII:417005-418109	39.2743	30.0376
YLR138W	NHA1	chrXII:418436-421394	39.819	42.3734
YLR139C	SLS1	chrXII:421541-423473	20.1391	19.9647
YLR140W	YLR140W	chrXII:423473-424774	39.452	41.3621
YLR141W	RRN5	chrXII:423473-424774	9.0211	7.49205
YLR142W	PUT1	chrXII:425185-426616	6.04357	11.4149
YLR143W	YLR143W	chrXII:427328-429386	36.2432	34.4373
YLR144C	ACF2	chrXII:429676-432016	19.1398	19.1077
YLR145W	RMP1	chrXII:432167-432773	68.7884	68.5413
YLR146C	SPE4	chrXII:432822-433725	79.4901	66.0231
YLR146W-A	YLR146W-A	chrXII:433869-434058	958.905	627.6
YLR147C	SMD3	chrXII:434157-434463	118.408	124.26
YLR148W	PEP3	chrXII:434640-437397	21.5742	25.5445
YLR149C	YLR149C	chrXII:437630-439823	5.86755	10.5362
YLR149C-A	YLR149C-A	chrXII:440369-440456	398.061	110.101
YLR150W	STM1	chrXII:440466-441288	5019.6	3803.11
YLR151C	PCD1	chrXII:441714-442737	12.8557	25.2992
YLR152C	YLR152C	chrXII:442957-444688	11.4925	38.7449
YLR153C	ACS2	chrXII:445523-447575	322.178	311.221
YLR154C	RNH203	chrXII:447981-448314	151.065	213.453
YLR154C-G	YLR154C-G	chrXII:460922-466869	0	0
YLR154C-H	YLR154C-H	chrXII:468812-468958	0	0
YLR154W-A	YLR154W-A	chrXII:451785-457732	0	0
YLR154W-B	YLR154W-B	chrXII:451785-457732	0	0
YLR154W-C	TAR1	chrXII:451785-457732	0	0
YLR154W-E	YLR154W-E	chrXII:451785-457732	670.354	0
YLR154W-F	YLR154W-F	chrXII:451785-457732	543.024	0
YLR155C	ASP3-1	chrXII:469316-470405	0	0
YLR156C-A	YLR156C-A	chrXII:472464-472610	0	0
YLR156W	YLR156W	chrXII:472112-472457	0	0
YLR157C	ASP3-2	chrXII:472968-474057	0	0
YLR157C-A	YLR157C-A	chrXII:476332-481601	0	0
YLR157C-B	YLR157C-B	chrXII:476332-481601	0	0.0100739
YLR157C-C	YLR157C-C	chrXII:482044-482190	0	0
YLR157W-D	YLR157W-D	chrXII:475763-475976	0	0
YLR157W-E	YLR157W-E	chrXII:481872-482037	0	0
YLR158C	ASP3-3	chrXII:482548-483637	0	0
YLR159C-A	YLR159C-A	chrXII:485696-485842	0	0
YLR159W	YLR159W	chrXII:485344-485689	0	0
YLR160C	ASP3-4	chrXII:486200-487289	0	0
YLR161W	YLR161W	chrXII:488996-489341	0	0
YLR162W	YLR162W	chrXII:489572-489929	1.32029	4.63765
YLR162W-A	RRT15	chrXII:490405-490594	363.658	103.216
YLR163C	MAS1	chrXII:491865-493254	62.8492	67.9538
YLR163W-A	YLR163W-A	chrXII:491865-493254	254.016	344.147
YLR164W	YLR164W	chrXII:493882-494389	16.6714	18.2427
YLR165C	PUS5	chrXII:494493-495258	25.0083	32.4628
YLR166C	SEC10	chrXII:495428-498044	44.1323	38.1606
YLR167W	RPS31	chrXII:498946-499405	23869.2	16030.1
YLR168C	UPS2	chrXII:499577-500270	255.201	236.485
YLR169W	YLR169W	chrXII:500334-501122	45.7881	36.8381
YLR170C	APS1	chrXII:500334-501122	39.5661	34.0483
YLR171W	YLR171W	chrXII:500334-501122	99.2917	79.2004
YLR172C	DPH5	chrXII:501259-502162	287.372	236.096
YLR173W	YLR173W	chrXII:502420-504247	15.2879	15.5567
YLR174W	IDP2	chrXII:504590-505829	15.3465	15.8531
YLR175W	CBF5	chrXII:506133-507585	699.579	641.637
YLR176C	RFX1	chrXII:507796-510232	8.5375	11.7707
YLR177W	YLR177W	chrXII:511053-512940	7.71466	11.1138
YLR178C	TFS1	chrXII:513161-513821	68.3715	87.4591
YLR179C	YLR179C	chrXII:514107-514713	366.048	451.165
YLR180W	SAM1	chrXII:515261-516410	211.624	331.47
YLR181C	VTA1	chrXII:516677-517670	68.8934	60.3238
YLR182W	SWI6	chrXII:517939-520351	34.1704	41.3633
YLR183C	TOS4	chrXII:520542-522012	43.5743	97.7745
YLR184W	YLR184W	chrXII:522105-522453	0	2.87611
YLR185W	RPL37A	chrXII:522662-523288	10313.6	6897.74
YLR186W	EMG1	chrXII:523631-524390	281.498	198.579
YLR187W	SKG3	chrXII:524864-527945	9.1906	11.4495
YLR188W	MDL1	chrXII:528299-530387	48.4447	54.6244
YLR189C	ATG26	chrXII:530796-534393	16.9227	21.9954
YLR190W	MMR1	chrXII:535213-536689	117.861	30.0725
YLR191W	PEX13	chrXII:537271-538432	50.0822	36.403
YLR192C	HCR1	chrXII:538791-539589	970.736	954.706
YLR193C	UPS1	chrXII:540008-540536	84.4261	160.383
YLR194C	YLR194C	chrXII:540808-541573	154.241	46.9474
YLR195C	NMT1	chrXII:541936-543304	121.016	113.58
YLR196W	PWP1	chrXII:543967-545698	234.607	194.413
YLR197W	NOP56	chrXII:546096-547645	665.831	569.4
YLR198C	YLR198C	chrXII:546096-547645	128.217	108.01
YLR199C	PBA1	chrXII:547852-548769	82.7828	67.8299
YLR200W	YKE2	chrXII:549011-549356	799.593	603.985
YLR201C	COQ9	chrXII:549510-550636	62.1496	65.3846
YLR202C	YLR202C	chrXII:549510-550636	9.07004	8.37748
YLR203C	MSS51	chrXII:550649-551960	79.6156	76.6434
YLR204W	QRI5	chrXII:552269-552605	241.741	193.301
YLR205C	HMX1	chrXII:552723-553677	76.3715	59.5261
YLR206W	ENT2	chrXII:554577-556419	33.6008	40.0425
YLR207W	HRD3	chrXII:556787-559289	20.7929	23.414
YLR208W	SEC13	chrXII:559550-560444	240.904	193.825
YLR209C	PNP1	chrXII:560796-561732	65.8757	69.9515
YLR210W	CLB4	chrXII:562007-563390	34.0296	49.8784
YLR211C	YLR211C	chrXII:563791-564531	42.8834	82.0302
YLR212C	TUB4	chrXII:564859-566281	27.2628	42.3706
YLR213C	CRR1	chrXII:566653-567922	19.8948	21.7209
YLR214W	FRE1	chrXII:568566-570627	248.034	191.815
YLR215C	CDC123	chrXII:570775-571858	61.4036	53.284
YLR216C	CPR6	chrXII:572095-573232	259.347	293.601
YLR217W	YLR217W	chrXII:572095-573232	357.989	366.555
YLR218C	COA4	chrXII:573465-573918	14.8389	17.278
YLR219W	MSC3	chrXII:574150-576337	15.4915	18.0486
YLR220W	CCC1	chrXII:576824-577793	45.035	61.3966
YLR221C	RSA3	chrXII:578361-579024	592.672	510.717
YLR222C	UTP13	chrXII:579317-581771	131.835	113.672
YLR222C-A	YLR222C-A	chrXII:582005-585490	312.418	231.13
YLR223C	IFH1	chrXII:582005-585490	108.447	124.207
YLR224W	YLR224W	chrXII:586463-587573	126.06	114.677
YLR225C	YLR225C	chrXII:587694-588918	137.235	164.735
YLR226W	BUR2	chrXII:589353-590541	82.9479	93.9144
YLR227C	ADY4	chrXII:590561-592043	61.7667	56.2263
YLR227W-A	YLR227W-A	chrXII:593437-598706	0	0
YLR227W-B	YLR227W-B	chrXII:593437-598706	1.94145	2.31511
YLR228C	ECM22	chrXII:600018-602463	12.6926	10.3427
YLR229C	CDC42	chrXII:604211-604879	215.894	194.768
YLR230W	YLR230W	chrXII:604211-604879	538.659	415.95
YLR231C	BNA5	chrXII:605757-607177	49.3417	43.3555
YLR232W	YLR232W	chrXII:605757-607177	58.5846	50.6729
YLR233C	EST1	chrXII:607424-609524	14.9675	21.918
YLR234W	TOP3	chrXII:609782-612117	2.69154	4.14855
YLR235C	YLR235C	chrXII:609782-612117	3.11636	3.5123
YLR236C	YLR236C	chrXII:609782-612117	5.4379	5.82593
YLR237W	THI7	chrXII:612366-614163	16.0451	25.4496
YLR238W	FAR10	chrXII:614754-616191	30.6691	38.9962
YLR239C	LIP2	chrXII:616331-617318	54.4239	69.0603
YLR240W	VPS34	chrXII:617532-620160	12.3945	12.9604
YLR241W	YLR241W	chrXII:620472-622821	29.2716	30.2288
YLR242C	ARV1	chrXII:622917-623883	31.855	28.1378
YLR243W	YLR243W	chrXII:624202-625021	124.223	105.872
